"year" "country" "new.onset" "warl" "gdpenl" "lpopl1" "lmtnest" "ncontig" "Oil" "nwstate" "instab" "polity2l" "ethfrac" "relfrac"
"4080" 1997 "ZAMBIA" 0 0  0.606  9.128523 0.18232156 0 0 0 1   1 0.818216383 0.45499998
"4081" 1998 "ZAMBIA" 0 0  0.611  9.153051 0.18232156 0 0 0 1   1 0.818216383 0.45499998
"4082" 1999 "ZAMBIA" 0 0  0.586  9.176340 0.18232156 0 0 0 1   1 0.818216383 0.45499998
"4089" 1971 "ZIMBABWE" 0 0  1.082  8.565793 1.36097658 0 0 0 0   4 0.543950438 0.50979996
"4090" 1972 "ZIMBABWE" 1 0  1.168  8.597113 1.36097658 0 0 0 0   4 0.543950438 0.50979996
"4091" 1973 "ZIMBABWE" 0 1  1.179  8.626765 1.36097658 0 0 0 0   4 0.543950438 0.50979996
"4092" 1974 "ZIMBABWE" 0 1  1.203  8.655040 1.36097658 0 0 0 0   4 0.543950438 0.50979996
"4093" 1975 "ZIMBABWE" 0 1  1.364  8.682708 1.36097658 0 0 0 0   4 0.543950438 0.50979996
"4094" 1976 "ZIMBABWE" 0 1  1.349  8.710290 1.36097658 0 0 0 0   4 0.543950438 0.50979996
"4095" 1977 "ZIMBABWE" 0 1  1.200  8.735847 1.36097658 0 0 0 0   4 0.543950438 0.50979996
"4096" 1978 "ZIMBABWE" 0 1  1.143  8.762802 1.36097658 0 0 0 0   4 0.543950438 0.50979996
"4097" 1979 "ZIMBABWE" 0 1  1.168  8.791486 1.36097658 0 0 0 0   4 0.543950438 0.50979996
"4098" 1980 "ZIMBABWE" 0 1  1.190  8.822175 1.36097658 0 0 0 1   5 0.543950438 0.50979996
"4099" 1981 "ZIMBABWE" 0 0  1.206  8.854950 1.36097658 0 0 0 1   5 0.543950438 0.50979996
"4100" 1982 "ZIMBABWE" 0 0  1.281  8.889722 1.36097658 0 0 0 1   5 0.543950438 0.50979996
"4101" 1983 "ZIMBABWE" 1 0  1.332  8.926784 1.36097658 0 0 0 0   5 0.543950438 0.50979996
"4102" 1984 "ZIMBABWE" 0 1  1.364  8.964696 1.36097658 0 0 0 1   1 0.543950438 0.50979996
"4103" 1985 "ZIMBABWE" 0 1  1.207  9.001593 1.36097658 0 0 0 1   1 0.543950438 0.50979996
"4104" 1986 "ZIMBABWE" 0 1  1.216  9.036701 1.36097658 0 0 0 1   1 0.543950438 0.50979996
"4105" 1987 "ZIMBABWE" 0 1  1.178  9.070158 1.36097658 0 0 0 0   1 0.543950438 0.50979996
"4106" 1988 "ZIMBABWE" 0 1  1.204  9.102309 1.36097658 0 0 0 1  -6 0.543950438 0.50979996
"4107" 1989 "ZIMBABWE" 0 0  1.087  9.133027 1.36097658 0 0 0 1  -6 0.543950438 0.50979996
"4108" 1990 "ZIMBABWE" 0 0  1.172  9.162410 1.36097658 0 0 0 1  -6 0.543950438 0.50979996
"4109" 1991 "ZIMBABWE" 0 0  1.182  9.190648 1.36097658 0 0 0 0  -6 0.543950438 0.50979996
"4110" 1992 "ZIMBABWE" 0 0  1.248  9.218209 1.36097658 0 0 0 0  -6 0.543950438 0.50979996
"4111" 1993 "ZIMBABWE" 0 0  1.162  9.246094 1.36097658 0 0 0 0  -6 0.543950438 0.50979996
"4112" 1994 "ZIMBABWE" 0 0  1.162  9.262116 1.36097658 0 0 0 0  -6 0.543950438 0.50979996
"4113" 1995 "ZIMBABWE" 0 0  1.197  9.285019 1.36097658 0 0 0 0  -6 0.543950438 0.50979996
"4114" 1996 "ZIMBABWE" 0 0  1.175  9.306650 1.36097658 0 0 0 0  -6 0.543950438 0.50979996
"4115" 1997 "ZIMBABWE" 0 0  1.267  9.327418 1.36097658 0 0 0 0  -6 0.543950438 0.50979996
"4116" 1998 "ZIMBABWE" 0 0  1.277  9.347324 1.36097658 0 0 0 0  -6 0.543950438 0.50979996
"4117" 1999 "ZIMBABWE" 0 0  1.299  9.366368 1.36097658 0 0 0 0  -6 0.543950438 0.50979996
"4118" 1964 "MALAWI" 0 0  0.371  8.257126 2.28238249 0 0 1 0  -9 0.620269656 0.61500001
"4119" 1965 "MALAWI" 0 0  0.371  8.257126 2.28238249 0 0 1 0  -9 0.620269656 0.61500001
"4120" 1966 "MALAWI" 0 0  0.412  8.279190 2.28238249 0 0 0 0  -9 0.620269656 0.61500001
"4121" 1967 "MALAWI" 0 0  0.440  8.301025 2.28238249 0 0 0 0  -9 0.620269656 0.61500001
"4122" 1968 "MALAWI" 0 0  0.457  8.329899 2.28238249 0 0 0 0  -9 0.620269656 0.61500001
"4123" 1969 "MALAWI" 0 0  0.451  8.358432 2.28238249 0 0 0 0  -9 0.620269656 0.61500001
"4124" 1970 "MALAWI" 0 0  0.464  8.387085 2.28238249 0 0 0 0  -9 0.620269656 0.61500001
"4125" 1971 "MALAWI" 0 0  0.440  8.415825 2.28238249 0 0 0 0  -9 0.620269656 0.61500001
"4126" 1972 "MALAWI" 0 0  0.505  8.444838 2.28238249 0 0 0 0  -9 0.620269656 0.61500001
"4127" 1973 "MALAWI" 0 0  0.498  8.474494 2.28238249 0 0 0 0  -9 0.620269656 0.61500001
"4128" 1974 "MALAWI" 0 0  0.479  8.504311 2.28238249 0 0 0 0  -9 0.620269656 0.61500001
"4129" 1975 "MALAWI" 0 0  0.487  8.534444 2.28238249 0 0 0 0  -9 0.620269656 0.61500001
"4130" 1976 "MALAWI" 0 0  0.509  8.564840 2.28238249 0 0 0 0  -9 0.620269656 0.61500001
"4131" 1977 "MALAWI" 0 0  0.508  8.596004 2.28238249 0 0 0 0  -9 0.620269656 0.61500001
"4132" 1978 "MALAWI" 0 0  0.502  8.627481 2.28238249 0 0 0 0  -9 0.620269656 0.61500001
"4133" 1979 "MALAWI" 0 0  0.544  8.659213 2.28238249 0 0 0 0  -9 0.620269656 0.61500001
"4134" 1980 "MALAWI" 0 0  0.553  8.690810 2.28238249 0 0 0 0  -9 0.620269656 0.61500001
"4135" 1981 "MALAWI" 0 0  0.554  8.722254 2.28238249 0 0 0 0  -9 0.620269656 0.61500001
"4136" 1982 "MALAWI" 0 0  0.512  8.752740 2.28238249 0 0 0 0  -9 0.620269656 0.61500001
"4137" 1983 "MALAWI" 0 0  0.495  8.783703 2.28238249 0 0 0 0  -9 0.620269656 0.61500001
"4138" 1984 "MALAWI" 0 0  0.487  8.815370 2.28238249 0 0 0 0  -9 0.620269656 0.61500001
"4139" 1985 "MALAWI" 0 0  0.508  8.847504 2.28238249 0 0 0 0  -9 0.620269656 0.61500001
"4140" 1986 "MALAWI" 0 0  0.518  8.880168 2.28238249 0 0 0 0  -9 0.620269656 0.61500001
"4141" 1987 "MALAWI" 0 0  0.502  8.913281 2.28238249 0 0 0 0  -9 0.620269656 0.61500001
"4142" 1988 "MALAWI" 0 0  0.493  8.946635 2.28238249 0 0 0 0  -9 0.620269656 0.61500001
"4143" 1989 "MALAWI" 0 0  0.493  8.980298 2.28238249 0 0 0 0  -9 0.620269656 0.61500001
"4144" 1990 "MALAWI" 0 0  0.525  9.014325 2.28238249 0 0 0 0  -9 0.620269656 0.61500001
"4145" 1991 "MALAWI" 0 0  0.519  9.048645 2.28238249 0 0 0 0  -9 0.620269656 0.61500001
"4146" 1992 "MALAWI" 0 0  0.547  9.082052 2.28238249 0 0 0 0  -9 0.620269656 0.61500001
"4147" 1993 "MALAWI" 0 0  0.496  9.111293 2.28238249 0 0 0 0  -9 0.620269656 0.61500001
"4148" 1994 "MALAWI" 0 0  0.529  9.130902 2.28238249 0 0 0 0  -8 0.620269656 0.61500001
"4149" 1995 "MALAWI" 0 0  0.462  9.158321 2.28238249 0 0 0 1   7 0.620269656 0.61500001
"4150" 1996 "MALAWI" 0 0  0.525  9.185740 2.28238249 0 0 0 1   7 0.620269656 0.61500001
"4151" 1997 "MALAWI" 0 0  0.549  9.211939 2.28238249 0 0 0 1   7 0.620269656 0.61500001
"4152" 1998 "MALAWI" 0 0  0.555  9.237576 2.28238249 0 0 0 0   7 0.620269656 0.61500001
"4153" 1999 "MALAWI" 0 0  0.553  9.262319 2.28238249 0 0 0 0   7 0.620269656 0.61500001
"4154" 1945 "SOUTH AFRICA" 0 0  1.959  9.329456 2.16332293 0 0 0 0   4 0.877227068 0.45840001
"4155" 1946 "SOUTH AFRICA" 0 0  1.959  9.329456 2.16332293 0 0 0 0   4 0.877227068 0.45840001
"4156" 1947 "SOUTH AFRICA" 0 0  2.146  9.345832 2.16332293 0 0 0 0   4 0.877227068 0.45840001
"4157" 1948 "SOUTH AFRICA" 0 0  2.080  9.366489 2.16332293 0 0 0 0   4 0.877227068 0.45840001
"4158" 1949 "SOUTH AFRICA" 0 0  2.262  9.388905 2.16332293 0 0 0 0   4 0.877227068 0.45840001
"4159" 1950 "SOUTH AFRICA" 0 0  1.895  9.410092 2.16332293 0 0 0 0   4 0.877227068 0.45840001
"4160" 1951 "SOUTH AFRICA" 0 0  1.941  9.523690 2.16332293 0 0 0 0   4 0.877227068 0.45840001
"4161" 1952 "SOUTH AFRICA" 0 0  1.987  9.545741 2.16332293 0 0 0 0   4 0.877227068 0.45840001
"4162" 1953 "SOUTH AFRICA" 0 0  1.912  9.567386 2.16332293 0 0 0 0   4 0.877227068 0.45840001
"4163" 1954 "SOUTH AFRICA" 0 0  2.037  9.588503 2.16332293 0 0 0 0   4 0.877227068 0.45840001
"4164" 1955 "SOUTH AFRICA" 0 0  2.104  9.609050 2.16332293 0 0 0 0   4 0.877227068 0.45840001
"4165" 1956 "SOUTH AFRICA" 0 0  2.130  9.629379 2.16332293 0 0 0 0   4 0.877227068 0.45840001
"4166" 1957 "SOUTH AFRICA" 0 0  2.170  9.653744 2.16332293 0 0 0 0   4 0.877227068 0.45840001
"4167" 1958 "SOUTH AFRICA" 0 0  2.220  9.677527 2.16332293 0 0 0 0   4 0.877227068 0.45840001
"4168" 1959 "SOUTH AFRICA" 0 0  2.217  9.700759 2.16332293 0 0 0 0   4 0.877227068 0.45840001
"4169" 1960 "SOUTH AFRICA" 0 0  2.214  9.723463 2.16332293 0 0 0 0   4 0.877227068 0.45840001
"4170" 1961 "SOUTH AFRICA" 0 0  2.191  9.800291 2.16332293 0 0 0 0   4 0.877227068 0.45840001
"4171" 1962 "SOUTH AFRICA" 0 0  2.214  9.822224 2.16332293 0 0 0 0   4 0.877227068 0.45840001
"4172" 1963 "SOUTH AFRICA" 0 0  2.291  9.844162 2.16332293 0 0 0 0   4 0.877227068 0.45840001
"4173" 1964 "SOUTH AFRICA" 0 0  2.420  9.866045 2.16332293 0 0 0 0   4 0.877227068 0.45840001
"4174" 1965 "SOUTH AFRICA" 0 0  2.545  9.887968 2.16332293 0 0 0 0   4 0.877227068 0.45840001
"4175" 1966 "SOUTH AFRICA" 0 0  2.617  9.909867 2.16332293 0 0 0 0   4 0.877227068 0.45840001
"4176" 1967 "SOUTH AFRICA" 0 0  2.684  9.931832 2.16332293 0 0 0 0   4 0.877227068 0.45840001
"4177" 1968 "SOUTH AFRICA" 0 0  2.787  9.953753 2.16332293 0 0 0 0   4 0.877227068 0.45840001
"4178" 1969 "SOUTH AFRICA" 0 0  2.861  9.975575 2.16332293 0 0 0 0   4 0.877227068 0.45840001
"4179" 1970 "SOUTH AFRICA" 0 0  3.004  9.997524 2.16332293 0 0 0 0   4 0.877227068 0.45840001
"4180" 1971 "SOUTH AFRICA" 0 0  3.254 10.019403 2.16332293 0 0 0 0   4 0.877227068 0.45840001
"4181" 1972 "SOUTH AFRICA" 0 0  3.348 10.046549 2.16332293 0 0 0 0   4 0.877227068 0.45840001
"4182" 1973 "SOUTH AFRICA" 0 0  3.271 10.074748 2.16332293 0 0 0 0   4 0.877227068 0.45840001
"4183" 1974 "SOUTH AFRICA" 0 0  3.408 10.103403 2.16332293 0 0 0 0   4 0.877227068 0.45840001
"4184" 1975 "SOUTH AFRICA" 0 0  3.625 10.131897 2.16332293 0 0 0 0   4 0.877227068 0.45840001
"4185" 1976 "SOUTH AFRICA" 0 0  3.569 10.159757 2.16332293 0 0 0 0   4 0.877227068 0.45840001
"4186" 1977 "SOUTH AFRICA" 0 0  3.527 10.186785 2.16332293 0 0 0 0   4 0.877227068 0.45840001
"4187" 1978 "SOUTH AFRICA" 0 0  3.326 10.213615 2.16332293 0 0 0 0   4 0.877227068 0.45840001
"4188" 1979 "SOUTH AFRICA" 0 0  3.340 10.240281 2.16332293 0 0 0 0   4 0.877227068 0.45840001
"4189" 1980 "SOUTH AFRICA" 0 0  3.347 10.266775 2.16332293 0 0 0 0   4 0.877227068 0.45840001
"4190" 1981 "SOUTH AFRICA" 0 0  3.496 10.293128 2.16332293 0 0 0 0   4 0.877227068 0.45840001
"4191" 1982 "SOUTH AFRICA" 0 0  3.676 10.319332 2.16332293 0 0 0 0   4 0.877227068 0.45840001
"4192" 1983 "SOUTH AFRICA" 1 0  3.588 10.345381 2.16332293 0 0 0 0   4 0.877227068 0.45840001
"4193" 1984 "SOUTH AFRICA" 0 1  3.363 10.371239 2.16332293 0 0 0 0   4 0.877227068 0.45840001
"4194" 1985 "SOUTH AFRICA" 0 1  3.501 10.396872 2.16332293 0 0 0 0   4 0.877227068 0.45840001
"4195" 1986 "SOUTH AFRICA" 0 1  3.322 10.422192 2.16332293 0 0 0 0   4 0.877227068 0.45840001
"4196" 1987 "SOUTH AFRICA" 0 1  3.293 10.447235 2.16332293 0 0 0 0   4 0.877227068 0.45840001
"4197" 1988 "SOUTH AFRICA" 0 1  3.299 10.471978 2.16332293 0 0 0 0   4 0.877227068 0.45840001
"4198" 1989 "SOUTH AFRICA" 0 1  3.361 10.496400 2.16332293 0 0 0 0   4 0.877227068 0.45840001
"4199" 1990 "SOUTH AFRICA" 0 1  3.341 10.520510 2.16332293 0 0 0 0   4 0.877227068 0.45840001
"4200" 1991 "SOUTH AFRICA" 0 1  3.248 10.544262 2.16332293 0 0 0 0   5 0.877227068 0.45840001
"4201" 1992 "SOUTH AFRICA" 0 1  3.186 10.567669 2.16332293 0 0 0 0   5 0.877227068 0.45840001
"4202" 1993 "SOUTH AFRICA" 0 1  3.068 10.590768 2.16332293 0 0 0 1   6 0.877227068 0.45840001
"4203" 1994 "SOUTH AFRICA" 0 1  3.041 10.531397 2.16332293 0 0 0 1   8 0.877227068 0.45840001
"4204" 1995 "SOUTH AFRICA" 0 1  3.073 10.552767 2.16332293 0 0 0 1   9 0.877227068 0.45840001
"4205" 1996 "SOUTH AFRICA" 0 0  3.101 10.574389 2.16332293 0 0 0 1   9 0.877227068 0.45840001
"4206" 1997 "SOUTH AFRICA" 0 0  3.166 10.594432 2.16332293 0 0 0 0   9 0.877227068 0.45840001
"4207" 1998 "SOUTH AFRICA" 0 0  3.185 10.611613 2.16332293 0 0 0 0   9 0.877227068 0.45840001
"4208" 1999 "SOUTH AFRICA" 0 0  3.148 10.629095 2.16332293 0 0 0 0   9 0.877227068 0.45840001
"4209" 1990 "NAMIBIA" 0 0  2.854  7.271704 2.47653842 0 0 1 0   6 0.676548958 0.25500000
"4210" 1991 "NAMIBIA" 0 0  2.854  7.271704 2.47653842 0 0 1 0   6 0.676548958 0.25500000
"4211" 1992 "NAMIBIA" 0 0  2.790  7.301148 2.47653842 0 0 0 0   6 0.676548958 0.25500000
"4212" 1993 "NAMIBIA" 0 0  2.774  7.329094 2.47653842 0 0 0 0   6 0.676548958 0.25500000
"4213" 1994 "NAMIBIA" 0 0  2.655  7.288572 2.47653842 0 0 0 0   6 0.676548958 0.25500000
"4214" 1995 "NAMIBIA" 0 0  2.749  7.315119 2.47653842 0 0 0 0   6 0.676548958 0.25500000
"4215" 1996 "NAMIBIA" 0 0  2.777  7.341484 2.47653842 0 0 0 0   6 0.676548958 0.25500000
"4216" 1997 "NAMIBIA" 0 0  2.765  7.367033 2.47653842 0 0 0 0   6 0.676548958 0.25500000
"4217" 1998 "NAMIBIA" 0 0  2.768  7.391767 2.47653842 0 0 0 0   6 0.676548958 0.25500000
"4218" 1999 "NAMIBIA" 0 0  2.767  7.415681 2.47653842 0 0 0 0   6 0.676548958 0.25500000
"4219" 1966 "LESOTHO" 0 0  0.486  6.889591 4.42124748 0 0 1 0   9 0.222482502 0.31999999
"4220" 1967 "LESOTHO" 0 0  0.486  6.889591 4.42124748 0 0 1 0   9 0.222482502 0.31999999
"4221" 1968 "LESOTHO" 0 0  0.482  6.909753 4.42124748 0 0 0 0   9 0.222482502 0.31999999
"4222" 1969 "LESOTHO" 0 0  0.486  6.929517 4.42124748 0 0 0 0   9 0.222482502 0.31999999
"4223" 1970 "LESOTHO" 0 0  0.483  6.949856 4.42124748 0 0 0 0   9 0.222482502 0.31999999
"4224" 1971 "LESOTHO" 0 0  0.419  6.969790 4.42124748 0 0 0 1  -9 0.222482502 0.31999999
"4225" 1972 "LESOTHO" 0 0  0.457  6.991177 4.42124748 0 0 0 1  -9 0.222482502 0.31999999
"4226" 1973 "LESOTHO" 0 0  0.531  7.012115 4.42124748 0 0 0 1  -9 0.222482502 0.31999999
"4227" 1974 "LESOTHO" 0 0  0.640  7.034388 4.42124748 0 0 0 0  -7 0.222482502 0.31999999
"4228" 1975 "LESOTHO" 0 0  0.718  7.057037 4.42124748 0 0 0 0  -7 0.222482502 0.31999999
"4229" 1976 "LESOTHO" 0 0  0.762  7.079185 4.42124748 0 0 0 0  -7 0.222482502 0.31999999
"4230" 1977 "LESOTHO" 0 0  0.837  7.100852 4.42124748 0 0 0 0  -7 0.222482502 0.31999999
"4231" 1978 "LESOTHO" 0 0  0.888  7.124478 4.42124748 0 0 0 0  -7 0.222482502 0.31999999
"4232" 1979 "LESOTHO" 0 0  0.975  7.148346 4.42124748 0 0 0 0  -7 0.222482502 0.31999999
"4233" 1980 "LESOTHO" 0 0  0.982  7.173192 4.42124748 0 0 0 0  -7 0.222482502 0.31999999
"4234" 1981 "LESOTHO" 0 0  0.994  7.199678 4.42124748 0 0 0 0  -7 0.222482502 0.31999999
"4235" 1982 "LESOTHO" 0 0  1.020  7.226936 4.42124748 0 0 0 0  -7 0.222482502 0.31999999
"4236" 1983 "LESOTHO" 0 0  1.029  7.255591 4.42124748 0 0 0 0  -7 0.222482502 0.31999999
"4237" 1984 "LESOTHO" 0 0  1.013  7.284821 4.42124748 0 0 0 0  -7 0.222482502 0.31999999
"4238" 1985 "LESOTHO" 0 0  1.021  7.313887 4.42124748 0 0 0 0  -7 0.222482502 0.31999999
"4239" 1986 "LESOTHO" 0 0  0.975  7.342779 4.42124748 0 0 0 0  -7 0.222482502 0.31999999
"4240" 1987 "LESOTHO" 0 0  0.928  7.370860 4.42124748 0 0 0 0  -7 0.222482502 0.31999999
"4241" 1988 "LESOTHO" 0 0  0.949  7.398786 4.42124748 0 0 0 0  -7 0.222482502 0.31999999
"4242" 1989 "LESOTHO" 0 0  1.059  7.425954 4.42124748 0 0 0 0  -7 0.222482502 0.31999999
"4243" 1990 "LESOTHO" 0 0  1.029  7.452403 4.42124748 0 0 0 0  -7 0.222482502 0.31999999
"4244" 1991 "LESOTHO" 0 0  0.972  7.477604 4.42124748 0 0 0 0  -7 0.222482502 0.31999999
"4245" 1992 "LESOTHO" 0 0  0.988  7.502738 4.42124748 0 0 0 0  -7 0.222482502 0.31999999
"4246" 1993 "LESOTHO" 0 0  0.952  7.526179 4.42124748 0 0 0 0  -7 0.222482502 0.31999999
"4247" 1994 "LESOTHO" 0 0  0.966  7.519871 4.42124748 0 0 0 1   8 0.222482502 0.31999999
"4248" 1995 "LESOTHO" 0 0  0.978  7.541779 4.42124748 0 0 0 1   8 0.222482502 0.31999999
"4249" 1996 "LESOTHO" 0 0  1.000  7.563200 4.42124748 0 0 0 1   8 0.222482502 0.31999999
"4250" 1997 "LESOTHO" 0 0  1.076  7.585220 4.42124748 0 0 0 0   8 0.222482502 0.31999999
"4251" 1998 "LESOTHO" 0 0  1.137  7.607833 4.42124748 0 0 0 0   8 0.222482502 0.31999999
"4252" 1999 "LESOTHO" 0 0  1.056  7.631043 4.42124748 0 0 0 1   0 0.222482502 0.31999999
"4253" 1966 "BOTSWANA" 0 0  0.577  6.333280 0.00000000 0 0 1 0   7 0.506391823 0.50000000
"4254" 1967 "BOTSWANA" 0 0  0.577  6.333280 0.00000000 0 0 1 0   7 0.506391823 0.50000000
"4255" 1968 "BOTSWANA" 0 0  0.688  6.361302 0.00000000 0 0 0 0   7 0.506391823 0.50000000
"4256" 1969 "BOTSWANA" 0 0  0.769  6.386879 0.00000000 0 0 0 0   7 0.506391823 0.50000000
"4257" 1970 "BOTSWANA" 0 0  0.804  6.411819 0.00000000 0 0 0 0   7 0.506391823 0.50000000
"4258" 1971 "BOTSWANA" 0 0  0.823  6.436151 0.00000000 0 0 0 0   7 0.506391823 0.50000000
"4259" 1972 "BOTSWANA" 0 0  0.875  6.472346 0.00000000 0 0 0 0   9 0.506391823 0.50000000
"4260" 1973 "BOTSWANA" 0 0  1.013  6.511745 0.00000000 0 0 0 0   9 0.506391823 0.50000000
"4261" 1974 "BOTSWANA" 0 0  1.197  6.551080 0.00000000 0 0 0 0   9 0.506391823 0.50000000
"4262" 1975 "BOTSWANA" 0 0  1.362  6.588926 0.00000000 0 0 0 0   9 0.506391823 0.50000000
"4263" 1976 "BOTSWANA" 0 0  1.335  6.626718 0.00000000 0 0 0 0   9 0.506391823 0.50000000
"4264" 1977 "BOTSWANA" 0 0  1.455  6.663133 0.00000000 0 0 0 0   9 0.506391823 0.50000000
"4265" 1978 "BOTSWANA" 0 0  1.412  6.698268 0.00000000 0 0 0 0   9 0.506391823 0.50000000
"4266" 1979 "BOTSWANA" 0 0  1.620  6.733402 0.00000000 0 0 0 0   9 0.506391823 0.50000000
"4267" 1980 "BOTSWANA" 0 0  1.735  6.768493 0.00000000 0 0 0 0   9 0.506391823 0.50000000
"4268" 1981 "BOTSWANA" 0 0  1.940  6.804615 0.00000000 0 0 0 0   9 0.506391823 0.50000000
"4269" 1982 "BOTSWANA" 0 0  1.973  6.839477 0.00000000 0 0 0 0   9 0.506391823 0.50000000
"4270" 1983 "BOTSWANA" 0 0  1.980  6.874198 0.00000000 0 0 0 0   9 0.506391823 0.50000000
"4271" 1984 "BOTSWANA" 0 0  1.873  6.909753 0.00000000 0 0 0 0   9 0.506391823 0.50000000
"4272" 1985 "BOTSWANA" 0 0  1.947  6.945051 0.00000000 0 0 0 0   9 0.506391823 0.50000000
"4273" 1986 "BOTSWANA" 0 0  2.337  6.980076 0.00000000 0 0 0 0   9 0.506391823 0.50000000
"4274" 1987 "BOTSWANA" 0 0  2.662  7.015712 0.00000000 0 0 0 0   9 0.506391823 0.50000000
"4275" 1988 "BOTSWANA" 0 0  2.207  7.050123 0.00000000 0 0 0 0   9 0.506391823 0.50000000
"4276" 1989 "BOTSWANA" 0 0  2.410  7.085064 0.00000000 0 0 0 0   9 0.506391823 0.50000000
"4277" 1990 "BOTSWANA" 0 0  2.198  7.118826 0.00000000 0 0 0 0   9 0.506391823 0.50000000
"4278" 1991 "BOTSWANA" 0 0  2.284  7.170120 0.00000000 0 0 0 0   9 0.506391823 0.50000000
"4279" 1992 "BOTSWANA" 0 0  2.382  7.206378 0.00000000 0 0 0 0   9 0.506391823 0.50000000
"4280" 1993 "BOTSWANA" 0 0  2.385  7.237059 0.00000000 0 0 0 0   9 0.506391823 0.50000000
"4281" 1994 "BOTSWANA" 0 0  2.368  7.236764 0.00000000 0 0 0 0   9 0.506391823 0.50000000
"4282" 1995 "BOTSWANA" 0 0  2.391  7.262222 0.00000000 0 0 0 0   9 0.506391823 0.50000000
"4283" 1996 "BOTSWANA" 0 0  2.453  7.286192 0.00000000 0 0 0 0   9 0.506391823 0.50000000
"4284" 1997 "BOTSWANA" 0 0  2.560  7.310550 0.00000000 0 0 0 0   9 0.506391823 0.50000000
"4285" 1998 "BOTSWANA" 0 0  2.598  7.334982 0.00000000 0 0 0 0   9 0.506391823 0.50000000
"4286" 1999 "BOTSWANA" 0 0  2.640  7.353543 0.00000000 0 0 0 0   9 0.506391823 0.50000000
"4287" 1968 "SWAZILAND" 0 0  1.873  5.976351 2.78501129 0 0 1 0   0 0.386751652 0.48000002
"4288" 1969 "SWAZILAND" 0 0  1.873  5.976351 2.78501129 0 0 1 0   0 0.386751652 0.48000002
"4289" 1970 "SWAZILAND" 0 0  2.207  6.008813 2.78501129 0 0 0 0   0 0.386751652 0.48000002
"4290" 1971 "SWAZILAND" 0 0  2.531  6.040255 2.78501129 0 0 0 0   0 0.386751652 0.48000002
"4291" 1972 "SWAZILAND" 0 0  2.459  6.063785 2.78501129 0 0 0 0   0 0.386751652 0.48000002
"4292" 1973 "SWAZILAND" 0 0  2.637  6.091310 2.78501129 0 0 0 0   0 0.386751652 0.48000002
"4293" 1974 "SWAZILAND" 0 0  2.585  6.118097 2.78501129 0 0 0 1 -10 0.386751652 0.48000002
"4294" 1975 "SWAZILAND" 0 0  2.240  6.148468 2.78501129 0 0 0 1 -10 0.386751652 0.48000002
"4295" 1976 "SWAZILAND" 0 0  2.571  6.177944 2.78501129 0 0 0 1 -10 0.386751652 0.48000002
"4296" 1977 "SWAZILAND" 0 0  2.408  6.210600 2.78501129 0 0 0 0 -10 0.386751652 0.48000002
"4297" 1978 "SWAZILAND" 0 0  2.600  6.242223 2.78501129 0 0 0 0 -10 0.386751652 0.48000002
"4298" 1979 "SWAZILAND" 0 0  2.842  6.274762 2.78501129 0 0 0 0 -10 0.386751652 0.48000002
"4299" 1980 "SWAZILAND" 0 0  3.200  6.306275 2.78501129 0 0 0 0 -10 0.386751652 0.48000002
"4300" 1981 "SWAZILAND" 0 0  3.057  6.336826 2.78501129 0 0 0 0 -10 0.386751652 0.48000002
"4301" 1982 "SWAZILAND" 0 0  3.472  6.366470 2.78501129 0 0 0 0 -10 0.386751652 0.48000002
"4302" 1983 "SWAZILAND" 0 0  2.845  6.396930 2.78501129 0 0 0 0 -10 0.386751652 0.48000002
"4303" 1984 "SWAZILAND" 0 0  2.368  6.424869 2.78501129 0 0 0 0 -10 0.386751652 0.48000002
"4304" 1985 "SWAZILAND" 0 0  2.553  6.456769 2.78501129 0 0 0 0 -10 0.386751652 0.48000002
"4305" 1986 "SWAZILAND" 0 0  2.198  6.490724 2.78501129 0 0 0 0 -10 0.386751652 0.48000002
"4306" 1987 "SWAZILAND" 0 0  2.236  6.526495 2.78501129 0 0 0 0 -10 0.386751652 0.48000002
